interaction_id,customer_id,product_id,interaction_type,interaction_score,rating,quantity,timestamp
INT0014533,CUST00722,PROD00201,view,0.136,,1,2026-01-21
INT0014534,CUST00722,PROD00003,cart,0.662,,1,2026-02-19
INT0014535,CUST00722,PROD00168,purchase,1.0,,1,2026-02-14
INT0014536,CUST00722,PROD00150,cart,0.64,,1,2025-08-16
INT0014537,CUST00722,PROD00069,purchase,0.994,,1,2025-12-11
INT0014538,CUST00722,PROD00174,view,0.087,,1,2025-04-04
INT0014539,CUST00722,PROD00020,view,0.121,,1,2026-01-22
INT0014540,CUST00722,PROD00114,wishlist,0.364,,1,2026-04-03
INT0014541,CUST00722,PROD00201,cart,0.654,,1,2026-05-29
INT0014542,CUST00722,PROD00209,purchase,0.945,,1,2025-12-01
INT0014543,CUST00722,PROD00190,view,0.117,,1,2025-12-03
INT0014544,CUST00722,PROD00103,cart,0.666,,1,2025-11-30
INT0014545,CUST00722,PROD00013,view,0.08,,1,2025-07-20
INT0014546,CUST00722,PROD00207,purchase,0.88,,1,2026-05-04
INT0014547,CUST00722,PROD00167,purchase,0.839,,2,2025-07-27
INT0014548,CUST00722,PROD00135,purchase,0.935,,1,2025-05-12
INT0014549,CUST00722,PROD00019,view,0.103,,1,2025-04-25
INT0014550,CUST00722,PROD00014,view,0.144,,1,2025-04-28
INT0014551,CUST00722,PROD00113,view,0.137,,1,2025-08-04
INT0014552,CUST00722,PROD00181,wishlist,0.43,,1,2025-09-14
INT0014553,CUST00722,PROD00131,view,0.099,,1,2026-03-31
INT0014554,CUST00722,PROD00204,rating,0.753,3.0,1,2026-01-10
INT0014555,CUST00722,PROD00019,view,0.069,,1,2025-08-14
INT0014556,CUST00722,PROD00220,rating,0.843,4.0,1,2025-06-19
INT0014557,CUST00722,PROD00150,view,0.107,,1,2025-07-21
INT0014558,CUST00722,PROD00025,cart,0.553,,1,2025-02-25
INT0014559,CUST00722,PROD00078,purchase,1.0,,2,2026-07-15
INT0014560,CUST00722,PROD00078,cart,0.686,,1,2026-06-20
INT0014561,CUST00722,PROD00225,view,0.071,,1,2025-03-07
INT0014562,CUST00723,PROD00147,cart,0.533,,1,2026-01-16
INT0014563,CUST00723,PROD00241,purchase,0.929,,1,2026-04-17
INT0014564,CUST00723,PROD00160,view,0.073,,1,2025-10-03
INT0014565,CUST00724,PROD00238,cart,0.602,,1,2025-04-27
INT0014566,CUST00724,PROD00053,cart,0.523,,1,2025-09-20
INT0014567,CUST00724,PROD00113,purchase,0.937,,3,2026-07-14
INT0014568,CUST00724,PROD00231,cart,0.586,,1,2025-03-22
INT0014569,CUST00724,PROD00033,purchase,0.988,,1,2026-01-20
INT0014570,CUST00724,PROD00202,wishlist,0.324,,1,2026-04-05
INT0014571,CUST00724,PROD00212,cart,0.598,,1,2026-01-10
INT0014572,CUST00724,PROD00053,view,0.129,,1,2026-03-29
INT0014573,CUST00724,PROD00038,wishlist,0.373,,1,2025-03-27
INT0014574,CUST00724,PROD00142,purchase,0.875,,1,2025-06-05
INT0014575,CUST00724,PROD00083,view,0.133,,1,2025-07-19
INT0014576,CUST00724,PROD00230,wishlist,0.353,,1,2025-01-28
INT0014577,CUST00724,PROD00079,view,0.114,,1,2026-06-21
INT0014578,CUST00724,PROD00054,view,0.115,,1,2026-03-22
INT0014579,CUST00724,PROD00069,rating,0.712,3.0,1,2025-01-08
INT0014580,CUST00724,PROD00221,purchase,1.0,,1,2025-06-09
INT0014581,CUST00724,PROD00074,view,0.053,,1,2025-11-09
INT0014582,CUST00724,PROD00043,view,0.112,,1,2026-01-23
INT0014583,CUST00724,PROD00170,view,0.12,,1,2025-05-22
INT0014584,CUST00724,PROD00017,cart,0.527,,1,2025-10-01
INT0014585,CUST00725,PROD00211,purchase,1.0,,1,2025-12-01
INT0014586,CUST00725,PROD00233,view,0.102,,1,2025-11-08
INT0014587,CUST00725,PROD00219,view,0.127,,1,2026-04-20
INT0014588,CUST00726,PROD00065,cart,0.678,,1,2025-07-12
INT0014589,CUST00726,PROD00238,view,0.104,,1,2025-05-05
INT0014590,CUST00726,PROD00026,view,0.123,,1,2025-07-29
INT0014591,CUST00726,PROD00238,view,0.067,,1,2025-06-11
INT0014592,CUST00726,PROD00241,wishlist,0.417,,1,2026-03-16
INT0014593,CUST00726,PROD00013,purchase,1.0,,1,2025-08-31
INT0014594,CUST00726,PROD00172,view,0.091,,1,2025-05-16
INT0014595,CUST00726,PROD00239,rating,0.9,5.0,1,2026-06-09
INT0014596,CUST00726,PROD00063,view,0.15,,1,2026-07-23
INT0014597,CUST00726,PROD00091,purchase,1.0,,1,2025-11-17
INT0014598,CUST00726,PROD00116,rating,0.806,5.0,1,2025-04-30
INT0014599,CUST00726,PROD00175,view,0.054,,1,2025-10-02
INT0014600,CUST00726,PROD00172,cart,0.632,,1,2025-01-30
INT0014601,CUST00726,PROD00128,view,0.128,,1,2025-04-19
INT0014602,CUST00726,PROD00116,rating,0.758,3.0,1,2026-07-25
INT0014603,CUST00726,PROD00156,view,0.1,,1,2026-06-22
INT0014604,CUST00726,PROD00068,cart,0.732,,1,2026-05-04
INT0014605,CUST00726,PROD00098,wishlist,0.363,,1,2025-10-02
INT0014606,CUST00726,PROD00208,wishlist,0.401,,1,2025-10-31
INT0014607,CUST00726,PROD00249,view,0.083,,1,2025-02-09
INT0014608,CUST00727,PROD00093,wishlist,0.371,,1,2025-12-02
INT0014609,CUST00727,PROD00070,wishlist,0.326,,1,2025-10-28
INT0014610,CUST00727,PROD00216,cart,0.637,,1,2025-01-15
INT0014611,CUST00727,PROD00223,view,0.095,,1,2026-01-30
INT0014612,CUST00727,PROD00231,wishlist,0.282,,1,2026-01-02
INT0014613,CUST00727,PROD00115,purchase,0.972,,2,2025-12-31
INT0014614,CUST00727,PROD00217,view,0.075,,1,2025-07-06
INT0014615,CUST00727,PROD00225,view,0.109,,1,2025-12-09
INT0014616,CUST00727,PROD00016,view,0.116,,1,2025-03-22
INT0014617,CUST00727,PROD00234,wishlist,0.406,,1,2025-07-22
INT0014618,CUST00727,PROD00080,cart,0.535,,1,2025-02-14
INT0014619,CUST00727,PROD00156,view,0.105,,1,2025-07-22
INT0014620,CUST00727,PROD00146,cart,0.685,,1,2025-10-29
INT0014621,CUST00727,PROD00156,cart,0.635,,1,2025-04-01
INT0014622,CUST00727,PROD00052,purchase,0.915,,1,2026-05-26
INT0014623,CUST00727,PROD00107,view,0.085,,1,2026-01-25
INT0014624,CUST00727,PROD00006,view,0.058,,1,2025-11-13
INT0014625,CUST00727,PROD00002,rating,0.722,4.0,1,2025-01-09
INT0014626,CUST00727,PROD00006,view,0.125,,1,2025-02-06
INT0014627,CUST00727,PROD00170,purchase,1.0,,2,2026-06-09
INT0014628,CUST00727,PROD00002,view,0.068,,1,2025-07-17
INT0014629,CUST00727,PROD00234,purchase,1.0,,1,2025-02-19
INT0014630,CUST00727,PROD00156,wishlist,0.301,,1,2025-08-03
INT0014631,CUST00727,PROD00029,rating,0.778,2.0,1,2026-06-24
INT0014632,CUST00727,PROD00232,view,0.066,,1,2026-01-23
INT0014633,CUST00727,PROD00051,purchase,1.0,,1,2025-08-15
INT0014634,CUST00727,PROD00035,wishlist,0.402,,1,2026-02-01
INT0014635,CUST00727,PROD00058,cart,0.756,,1,2025-07-20
INT0014636,CUST00727,PROD00006,view,0.155,,1,2026-03-18
INT0014637,CUST00727,PROD00025,cart,0.664,,1,2025-10-08
INT0014638,CUST00728,PROD00109,cart,0.666,,1,2025-02-11
INT0014639,CUST00728,PROD00052,purchase,1.0,,1,2025-01-16
INT0014640,CUST00728,PROD00063,purchase,0.984,,1,2026-04-21
INT0014641,CUST00728,PROD00114,view,0.094,,1,2025-04-30
INT0014642,CUST00728,PROD00075,view,0.122,,1,2025-08-31
INT0014643,CUST00728,PROD00222,view,0.122,,1,2025-10-17
INT0014644,CUST00728,PROD00006,view,0.068,,1,2026-02-01
INT0014645,CUST00728,PROD00108,view,0.119,,1,2025-03-12
INT0014646,CUST00728,PROD00175,cart,0.72,,1,2026-07-28
INT0014647,CUST00728,PROD00122,view,0.138,,1,2025-07-02
INT0014648,CUST00728,PROD00088,purchase,1.0,,1,2025-09-20
INT0014649,CUST00729,PROD00123,view,0.12,,1,2025-05-10
INT0014650,CUST00729,PROD00143,cart,0.684,,1,2025-04-10
INT0014651,CUST00729,PROD00212,purchase,1.0,,1,2025-09-26
INT0014652,CUST00729,PROD00190,view,0.144,,1,2026-05-16
INT0014653,CUST00729,PROD00023,view,0.159,,1,2025-09-20
INT0014654,CUST00729,PROD00158,view,0.074,,1,2025-06-24
INT0014655,CUST00729,PROD00170,rating,0.777,3.0,1,2025-11-06
INT0014656,CUST00729,PROD00228,wishlist,0.366,,1,2025-08-12
INT0014657,CUST00729,PROD00228,view,0.131,,1,2025-12-05
INT0014658,CUST00729,PROD00052,purchase,0.952,,1,2025-09-15
INT0014659,CUST00729,PROD00014,rating,0.973,4.0,1,2025-02-07
INT0014660,CUST00729,PROD00158,purchase,1.0,,1,2025-11-10
INT0014661,CUST00729,PROD00136,purchase,1.0,,1,2026-03-10
INT0014662,CUST00729,PROD00133,cart,0.611,,1,2026-01-13
INT0014663,CUST00729,PROD00031,cart,0.617,,1,2025-03-18
INT0014664,CUST00729,PROD00011,view,0.145,,1,2025-09-17
INT0014665,CUST00729,PROD00152,wishlist,0.413,,1,2025-10-09
INT0014666,CUST00729,PROD00033,purchase,1.0,,1,2025-05-09
INT0014667,CUST00729,PROD00090,cart,0.637,,1,2026-04-17
INT0014668,CUST00729,PROD00094,purchase,1.0,,1,2026-02-13
INT0014669,CUST00730,PROD00011,purchase,0.849,,1,2025-02-16
INT0014670,CUST00730,PROD00060,purchase,1.0,,1,2025-02-08
INT0014671,CUST00730,PROD00086,view,0.146,,1,2025-07-24
INT0014672,CUST00730,PROD00016,view,0.146,,1,2025-01-13
INT0014673,CUST00730,PROD00148,view,0.14,,1,2025-02-03
INT0014674,CUST00730,PROD00130,purchase,0.938,,1,2026-04-17
INT0014675,CUST00730,PROD00236,view,0.092,,1,2025-12-16
INT0014676,CUST00730,PROD00175,cart,0.508,,1,2025-10-13
INT0014677,CUST00730,PROD00086,cart,0.695,,1,2025-06-06
INT0014678,CUST00730,PROD00060,rating,0.828,3.0,1,2026-03-10
INT0014679,CUST00730,PROD00054,purchase,1.0,,1,2026-05-22
INT0014680,CUST00730,PROD00171,rating,0.711,2.0,1,2025-04-28
INT0014681,CUST00730,PROD00080,purchase,1.0,,1,2025-07-13
INT0014682,CUST00730,PROD00218,rating,0.82,4.0,1,2025-09-28
INT0014683,CUST00730,PROD00182,cart,0.749,,1,2026-01-19
INT0014684,CUST00730,PROD00079,wishlist,0.335,,1,2025-05-16
INT0014685,CUST00730,PROD00208,view,0.107,,1,2025-05-11
INT0014686,CUST00730,PROD00218,view,0.151,,1,2026-03-21
INT0014687,CUST00730,PROD00191,view,0.081,,1,2026-06-06
INT0014688,CUST00730,PROD00196,purchase,0.977,,2,2026-07-12
INT0014689,CUST00730,PROD00017,cart,0.7,,1,2025-01-17
INT0014690,CUST00730,PROD00204,view,0.151,,1,2025-10-25
INT0014691,CUST00730,PROD00233,wishlist,0.284,,1,2026-04-19
INT0014692,CUST00730,PROD00029,cart,0.558,,1,2025-10-15
INT0014693,CUST00730,PROD00224,view,0.057,,1,2026-08-01
INT0014694,CUST00731,PROD00068,wishlist,0.356,,1,2025-06-08
INT0014695,CUST00731,PROD00079,view,0.113,,1,2025-01-06
INT0014696,CUST00731,PROD00238,cart,0.727,,1,2025-01-19
INT0014697,CUST00731,PROD00083,view,0.093,,1,2026-06-21
INT0014698,CUST00731,PROD00053,purchase,0.984,,1,2025-07-14
INT0014699,CUST00731,PROD00149,cart,0.628,,1,2026-02-06
INT0014700,CUST00731,PROD00174,cart,0.663,,1,2026-02-12
INT0014701,CUST00731,PROD00116,cart,0.552,,1,2026-03-20
INT0014702,CUST00731,PROD00244,view,0.07,,1,2026-01-10
INT0014703,CUST00731,PROD00150,view,0.156,,1,2025-08-09
INT0014704,CUST00731,PROD00160,view,0.074,,1,2025-04-11
INT0014705,CUST00731,PROD00169,view,0.081,,1,2025-02-05
INT0014706,CUST00731,PROD00147,cart,0.619,,1,2026-04-24
INT0014707,CUST00731,PROD00173,rating,0.855,4.0,1,2025-12-11
INT0014708,CUST00731,PROD00158,wishlist,0.312,,1,2026-06-26
INT0014709,CUST00731,PROD00045,cart,0.589,,1,2026-03-12
INT0014710,CUST00731,PROD00245,rating,0.943,5.0,1,2025-11-26
INT0014711,CUST00731,PROD00140,view,0.068,,1,2026-01-31
INT0014712,CUST00731,PROD00163,view,0.131,,1,2025-07-13
INT0014713,CUST00731,PROD00005,view,0.131,,1,2026-01-30
INT0014714,CUST00731,PROD00138,purchase,1.0,,1,2025-11-02
INT0014715,CUST00731,PROD00106,rating,0.745,4.0,1,2026-02-15
INT0014716,CUST00731,PROD00149,purchase,0.979,,1,2026-04-26
INT0014717,CUST00731,PROD00018,view,0.068,,1,2026-02-02
INT0014718,CUST00731,PROD00149,cart,0.524,,1,2026-05-03
INT0014719,CUST00731,PROD00136,purchase,0.989,,1,2025-03-02
INT0014720,CUST00732,PROD00130,rating,0.91,4.0,1,2025-08-17
INT0014721,CUST00732,PROD00147,purchase,1.0,,1,2025-02-04
INT0014722,CUST00732,PROD00240,rating,0.827,4.0,1,2026-06-19
INT0014723,CUST00732,PROD00063,purchase,1.0,,3,2025-08-12
INT0014724,CUST00732,PROD00079,view,0.116,,1,2025-11-05
INT0014725,CUST00732,PROD00229,view,0.08,,1,2025-06-03
INT0014726,CUST00732,PROD00143,purchase,0.957,,1,2026-01-30
INT0014727,CUST00732,PROD00037,wishlist,0.391,,1,2025-11-14
INT0014728,CUST00732,PROD00114,view,0.131,,1,2025-08-12
INT0014729,CUST00732,PROD00232,view,0.06,,1,2025-11-07
INT0014730,CUST00732,PROD00015,wishlist,0.363,,1,2025-10-27
INT0014731,CUST00732,PROD00023,rating,0.755,3.0,1,2025-11-17
INT0014732,CUST00732,PROD00216,cart,0.677,,1,2026-07-15
INT0014733,CUST00732,PROD00130,wishlist,0.338,,1,2025-02-06
INT0014734,CUST00732,PROD00060,view,0.071,,1,2025-11-22
INT0014735,CUST00732,PROD00104,purchase,1.0,,1,2026-05-22
INT0014736,CUST00732,PROD00067,wishlist,0.423,,1,2025-10-21
INT0014737,CUST00732,PROD00119,purchase,0.937,,1,2025-08-22
INT0014738,CUST00732,PROD00169,cart,0.623,,1,2026-05-24
INT0014739,CUST00733,PROD00064,view,0.055,,1,2025-10-30
INT0014740,CUST00733,PROD00112,cart,0.701,,1,2025-04-27
INT0014741,CUST00733,PROD00111,view,0.153,,1,2026-06-09
INT0014742,CUST00733,PROD00175,rating,0.891,3.0,1,2025-07-19
INT0014743,CUST00733,PROD00238,cart,0.624,,1,2026-06-27
INT0014744,CUST00733,PROD00005,cart,0.644,,1,2025-06-23
INT0014745,CUST00733,PROD00038,view,0.16,,1,2025-01-19
INT0014746,CUST00733,PROD00179,purchase,1.0,,2,2026-04-04
INT0014747,CUST00733,PROD00161,cart,0.575,,1,2026-03-11
INT0014748,CUST00733,PROD00124,view,0.124,,1,2025-09-19
INT0014749,CUST00733,PROD00011,rating,0.855,5.0,1,2026-03-16
INT0014750,CUST00733,PROD00015,cart,0.578,,1,2025-09-26
INT0014751,CUST00733,PROD00005,purchase,1.0,,1,2025-02-15
INT0014752,CUST00733,PROD00043,purchase,1.0,,1,2025-10-10
INT0014753,CUST00733,PROD00111,view,0.149,,1,2025-07-19
INT0014754,CUST00733,PROD00049,purchase,0.9,,1,2026-06-01
INT0014755,CUST00733,PROD00112,cart,0.632,,1,2025-02-02
INT0014756,CUST00733,PROD00041,view,0.158,,1,2025-12-14
INT0014757,CUST00733,PROD00238,purchase,1.0,,1,2026-01-25
INT0014758,CUST00733,PROD00064,rating,0.801,3.0,1,2025-03-03
INT0014759,CUST00733,PROD00047,view,0.079,,1,2026-04-06
INT0014760,CUST00733,PROD00242,view,0.105,,1,2026-03-10
INT0014761,CUST00733,PROD00111,view,0.162,,1,2025-06-29
INT0014762,CUST00734,PROD00181,cart,0.7,,1,2025-10-15
INT0014763,CUST00734,PROD00054,wishlist,0.4,,1,2025-02-28
INT0014764,CUST00734,PROD00201,cart,0.705,,1,2026-03-25
INT0014765,CUST00734,PROD00126,purchase,0.899,,1,2025-08-08
INT0014766,CUST00734,PROD00201,wishlist,0.41,,1,2025-06-12
INT0014767,CUST00734,PROD00102,view,0.144,,1,2026-04-02
INT0014768,CUST00734,PROD00122,cart,0.459,,1,2025-04-01
INT0014769,CUST00734,PROD00194,purchase,1.0,,1,2026-07-08
INT0014770,CUST00734,PROD00049,purchase,1.0,,1,2026-01-21
INT0014771,CUST00735,PROD00083,view,0.111,,1,2025-03-12
INT0014772,CUST00735,PROD00111,purchase,1.0,,1,2025-08-31
INT0014773,CUST00735,PROD00223,wishlist,0.387,,1,2026-02-13
INT0014774,CUST00735,PROD00216,wishlist,0.376,,1,2025-03-09
INT0014775,CUST00735,PROD00228,cart,0.619,,1,2025-06-22
INT0014776,CUST00735,PROD00234,view,0.103,,1,2025-11-04
INT0014777,CUST00735,PROD00158,wishlist,0.416,,1,2026-04-26
INT0014778,CUST00735,PROD00223,wishlist,0.332,,1,2026-03-26
INT0014779,CUST00735,PROD00174,purchase,1.0,,1,2025-09-07
INT0014780,CUST00735,PROD00191,rating,0.799,3.0,1,2025-06-19
INT0014781,CUST00735,PROD00240,cart,0.698,,1,2026-06-12
INT0014782,CUST00735,PROD00051,view,0.124,,1,2026-06-30
INT0014783,CUST00735,PROD00006,purchase,1.0,,1,2026-05-30
INT0014784,CUST00735,PROD00174,cart,0.603,,1,2026-04-11
INT0014785,CUST00735,PROD00025,view,0.147,,1,2025-11-15
INT0014786,CUST00735,PROD00150,cart,0.589,,1,2025-09-16
INT0014787,CUST00735,PROD00087,cart,0.563,,1,2025-11-14
INT0014788,CUST00735,PROD00233,cart,0.697,,1,2025-03-04
INT0014789,CUST00735,PROD00173,view,0.073,,1,2025-12-31
INT0014790,CUST00736,PROD00102,view,0.078,,1,2026-04-19
INT0014791,CUST00736,PROD00145,view,0.114,,1,2025-04-30
INT0014792,CUST00736,PROD00088,view,0.1,,1,2026-03-01
INT0014793,CUST00736,PROD00007,view,0.09,,1,2025-03-21
INT0014794,CUST00736,PROD00173,wishlist,0.301,,1,2026-01-31
INT0014795,CUST00736,PROD00242,cart,0.535,,1,2025-01-12
INT0014796,CUST00736,PROD00039,purchase,0.975,,1,2025-02-17
INT0014797,CUST00736,PROD00131,purchase,0.877,,2,2025-07-13
INT0014798,CUST00736,PROD00113,view,0.126,,1,2026-04-23
INT0014799,CUST00736,PROD00063,purchase,1.0,,1,2025-09-08
INT0014800,CUST00736,PROD00076,view,0.06,,1,2026-01-21
INT0014801,CUST00736,PROD00156,rating,0.913,4.0,1,2025-12-13
INT0014802,CUST00736,PROD00147,purchase,1.0,,2,2025-01-17
INT0014803,CUST00736,PROD00201,purchase,1.0,,1,2025-05-27
INT0014804,CUST00736,PROD00148,purchase,0.937,,1,2026-03-11
INT0014805,CUST00736,PROD00102,rating,0.875,3.0,1,2025-01-27
INT0014806,CUST00736,PROD00003,view,0.108,,1,2025-11-28
INT0014807,CUST00736,PROD00096,cart,0.554,,1,2025-01-12
INT0014808,CUST00736,PROD00169,cart,0.717,,1,2025-02-23
INT0014809,CUST00736,PROD00164,purchase,0.97,,1,2025-04-17
INT0014810,CUST00736,PROD00051,rating,0.712,3.0,1,2025-02-22
INT0014811,CUST00736,PROD00224,view,0.141,,1,2025-05-19
INT0014812,CUST00736,PROD00028,view,0.098,,1,2025-01-05
INT0014813,CUST00736,PROD00230,purchase,0.964,,2,2025-04-24
INT0014814,CUST00736,PROD00012,view,0.107,,1,2025-07-09
INT0014815,CUST00736,PROD00006,purchase,0.916,,1,2025-03-22
INT0014816,CUST00737,PROD00049,rating,0.882,4.0,1,2025-12-27
INT0014817,CUST00737,PROD00061,cart,0.582,,1,2025-04-24
INT0014818,CUST00737,PROD00231,cart,0.585,,1,2025-09-29
INT0014819,CUST00737,PROD00244,purchase,1.0,,1,2025-12-01
INT0014820,CUST00737,PROD00244,purchase,0.994,,2,2025-12-15
INT0014821,CUST00737,PROD00244,purchase,1.0,,1,2025-02-28
INT0014822,CUST00737,PROD00184,cart,0.686,,1,2025-05-17
INT0014823,CUST00737,PROD00113,view,0.106,,1,2026-01-07
INT0014824,CUST00737,PROD00108,view,0.125,,1,2025-03-20
INT0014825,CUST00737,PROD00244,purchase,1.0,,1,2026-05-16
INT0014826,CUST00737,PROD00195,rating,0.781,4.0,1,2025-12-28
INT0014827,CUST00737,PROD00155,rating,0.886,4.0,1,2025-05-06
INT0014828,CUST00737,PROD00132,purchase,1.0,,2,2025-07-12
INT0014829,CUST00737,PROD00045,purchase,0.856,,1,2025-03-26
INT0014830,CUST00737,PROD00055,view,0.087,,1,2026-05-08
INT0014831,CUST00737,PROD00130,purchase,0.962,,1,2025-07-25
INT0014832,CUST00737,PROD00099,purchase,0.909,,1,2025-12-27
INT0014833,CUST00738,PROD00090,cart,0.52,,1,2025-04-16
INT0014834,CUST00739,PROD00181,wishlist,0.398,,1,2025-07-09
INT0014835,CUST00739,PROD00050,view,0.104,,1,2025-02-02
INT0014836,CUST00739,PROD00098,cart,0.605,,1,2026-07-02
INT0014837,CUST00739,PROD00042,view,0.111,,1,2025-05-20
INT0014838,CUST00739,PROD00141,wishlist,0.438,,1,2025-12-11
INT0014839,CUST00739,PROD00148,cart,0.543,,1,2025-10-29
INT0014840,CUST00739,PROD00040,purchase,1.0,,1,2025-03-06
INT0014841,CUST00739,PROD00100,wishlist,0.349,,1,2026-03-23
INT0014842,CUST00739,PROD00129,wishlist,0.34,,1,2025-01-05
INT0014843,CUST00739,PROD00163,cart,0.735,,1,2025-07-11
INT0014844,CUST00739,PROD00181,view,0.09,,1,2025-03-03
INT0014845,CUST00739,PROD00103,rating,0.853,4.0,1,2025-12-20
INT0014846,CUST00739,PROD00113,view,0.06,,1,2025-10-28
INT0014847,CUST00739,PROD00084,cart,0.732,,1,2025-04-24
INT0014848,CUST00739,PROD00198,purchase,1.0,,1,2025-01-12
INT0014849,CUST00739,PROD00187,cart,0.665,,1,2025-10-15
INT0014850,CUST00739,PROD00105,view,0.145,,1,2026-01-31
INT0014851,CUST00739,PROD00136,purchase,1.0,,2,2025-03-26
INT0014852,CUST00739,PROD00063,cart,0.546,,1,2025-05-09
INT0014853,CUST00739,PROD00143,purchase,1.0,,1,2025-04-04
INT0014854,CUST00739,PROD00048,cart,0.627,,1,2026-01-30
INT0014855,CUST00739,PROD00154,purchase,1.0,,1,2025-07-01
INT0014856,CUST00739,PROD00183,cart,0.548,,1,2025-03-11
INT0014857,CUST00739,PROD00110,view,0.137,,1,2025-08-20
INT0014858,CUST00740,PROD00028,view,0.158,,1,2026-05-09
INT0014859,CUST00740,PROD00206,purchase,1.0,,1,2025-04-28
INT0014860,CUST00740,PROD00042,view,0.145,,1,2025-09-14
INT0014861,CUST00740,PROD00229,cart,0.571,,1,2025-03-25
INT0014862,CUST00740,PROD00157,view,0.065,,1,2025-05-11
INT0014863,CUST00740,PROD00064,view,0.107,,1,2026-02-19
INT0014864,CUST00740,PROD00168,view,0.101,,1,2026-03-29
INT0014865,CUST00740,PROD00089,view,0.058,,1,2025-03-27
INT0014866,CUST00740,PROD00111,cart,0.531,,1,2025-07-12
INT0014867,CUST00740,PROD00091,cart,0.575,,1,2026-02-01
INT0014868,CUST00740,PROD00084,purchase,0.997,,1,2025-11-30
INT0014869,CUST00740,PROD00010,view,0.102,,1,2025-09-21
INT0014870,CUST00740,PROD00072,view,0.069,,1,2025-12-01
INT0014871,CUST00740,PROD00124,wishlist,0.417,,1,2025-08-19
INT0014872,CUST00740,PROD00248,view,0.133,,1,2025-11-23
INT0014873,CUST00740,PROD00082,rating,0.719,4.0,1,2026-07-10
INT0014874,CUST00740,PROD00047,view,0.069,,1,2025-08-19
INT0014875,CUST00740,PROD00181,wishlist,0.348,,1,2025-05-26
INT0014876,CUST00740,PROD00203,cart,0.556,,1,2025-07-01
INT0014877,CUST00740,PROD00171,wishlist,0.344,,1,2025-06-18
INT0014878,CUST00740,PROD00062,purchase,0.927,,1,2026-07-05
INT0014879,CUST00740,PROD00141,view,0.075,,1,2025-05-16
INT0014880,CUST00740,PROD00175,view,0.081,,1,2026-05-22
INT0014881,CUST00740,PROD00074,purchase,1.0,,1,2025-07-02
INT0014882,CUST00740,PROD00057,cart,0.667,,1,2025-01-14
INT0014883,CUST00740,PROD00154,view,0.052,,1,2025-09-29
INT0014884,CUST00741,PROD00225,view,0.106,,1,2026-07-14
INT0014885,CUST00741,PROD00019,purchase,1.0,,1,2025-03-09
INT0014886,CUST00741,PROD00093,view,0.064,,1,2025-11-04
INT0014887,CUST00741,PROD00119,cart,0.576,,1,2026-05-16
INT0014888,CUST00741,PROD00213,view,0.143,,1,2025-04-27
INT0014889,CUST00741,PROD00102,view,0.135,,1,2025-09-21
INT0014890,CUST00741,PROD00030,purchase,0.968,,1,2026-06-06
INT0014891,CUST00741,PROD00078,view,0.064,,1,2026-01-20
INT0014892,CUST00741,PROD00093,purchase,1.0,,1,2026-05-30
INT0014893,CUST00741,PROD00012,purchase,1.0,,1,2026-02-19
INT0014894,CUST00741,PROD00127,view,0.069,,1,2026-03-04
INT0014895,CUST00741,PROD00195,purchase,1.0,,1,2025-03-20
INT0014896,CUST00741,PROD00167,view,0.062,,1,2025-01-26
INT0014897,CUST00741,PROD00077,view,0.135,,1,2025-06-23
INT0014898,CUST00741,PROD00037,cart,0.65,,1,2025-12-12
INT0014899,CUST00741,PROD00127,wishlist,0.381,,1,2026-02-14
INT0014900,CUST00741,PROD00118,wishlist,0.37,,1,2025-10-24
INT0014901,CUST00741,PROD00066,cart,0.67,,1,2026-01-20
INT0014902,CUST00741,PROD00035,cart,0.62,,1,2025-11-17
INT0014903,CUST00741,PROD00019,purchase,1.0,,1,2025-03-25
INT0014904,CUST00742,PROD00184,rating,0.993,5.0,1,2025-10-18
INT0014905,CUST00742,PROD00038,cart,0.628,,1,2025-09-26
INT0014906,CUST00742,PROD00153,purchase,0.895,,1,2026-06-24
INT0014907,CUST00742,PROD00001,view,0.124,,1,2025-04-20
INT0014908,CUST00742,PROD00168,purchase,1.0,,1,2026-02-20
INT0014909,CUST00742,PROD00089,view,0.139,,1,2026-03-19
INT0014910,CUST00742,PROD00054,purchase,0.903,,2,2025-10-23
INT0014911,CUST00742,PROD00069,view,0.139,,1,2025-07-06
INT0014912,CUST00742,PROD00186,view,0.098,,1,2025-12-16
INT0014913,CUST00742,PROD00158,cart,0.663,,1,2025-10-10
INT0014914,CUST00742,PROD00106,purchase,1.0,,1,2026-01-18
INT0014915,CUST00742,PROD00093,view,0.05,,1,2025-06-20
INT0014916,CUST00742,PROD00119,purchase,1.0,,1,2025-05-02
INT0014917,CUST00742,PROD00112,purchase,1.0,,1,2025-07-01
INT0014918,CUST00742,PROD00095,purchase,0.915,,1,2025-08-04
INT0014919,CUST00742,PROD00219,rating,0.725,5.0,1,2025-05-16
INT0014920,CUST00742,PROD00181,view,0.087,,1,2026-01-23
INT0014921,CUST00742,PROD00117,wishlist,0.405,,1,2025-02-08
